-200.0
-200.0
-200.0
-200.0
-200.0
-200.0
-200.0
-200.0
-162.75
-122.25
-117.35
-116.25
-154.05
-144.95
-149.45
-118.35
-120.1
-103.7
-109.65
-186.65
-143.4
-141.15
-102.4
-98.85
-100.0
-104.45
-98.25
-101.55
-104.35
-101.15
-105.7
-100.2
-103.5
-98.1
-100.4
-102.9
-99.45
-98.95
-101.35
-99.05
-98.9
-100.4
-100.6
-102.35
-96.9
-120.35
-100.15
-95.15
-98.1
-97.75
-108.65
-101.35
-105.9
-96.3
-99.0
-101.15
-99.95
-101.1
-98.05
-104.85
-99.45
-105.75
-106.15
-102.6
-99.55
-101.0
-100.0
-100.5
-101.6
-100.8
-100.55
-97.95
-98.95
-101.45
-103.9
-100.0
-101.3
-96.3
-108.75
-99.85
-97.55
-101.3
-100.25
-110.25
-102.9
-94.95
-104.75
-98.45
-97.45
-102.6
-99.3
-99.5
-107.8
-103.3
-102.45
-102.45
-100.25
-101.5
-95.25
-102.85
