-198.51
-196.68
-198.09
-194.33
-194.88
-196.04
-188.07
-181.99
-170.88
-139.37
-144.37
-124.22
-137.6
-144.88
-130.97
-125.14
-115.78
-114.7
-109.83
-108.66
-114.08
-106.11
-105.86
-106.89
-119.64
-114.23
-111.78
-110.59
-109.83
-117.14
-127.2
-108.47
-116.27
-106.58
-108.49
-107.43
-108.42
-128.67
-129.93
-114.18
-112.55
-108.22
-110.12
-106.72
-106.38
-106.34
-108.41
-109.13
-111.45
-130.87
-134.6
-123.57
-116.96
-113.58
-107.08
-117.11
-114.51
-113.24
-110.69
-106.59
-105.47
-111.67
-127.74
-115.79
-112.58
-110.02
-109.85
-112.73
-121.69
-119.18
-113.51
-107.1
-116.05
-131.65
-119.04
-113.33
-109.51
-109.63
-115.79
-120.57
-107.55
-105.64
-105.93
-106.83
-107.97
-111.51
-117.88
-126.59
-121.54
-114.46
-109.64
-114.81
-111.49
-122.17
-111.63
-111.78
-109.85
-106.96
-107.84
-107.77
